client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
7852,1,123,0,False,False,20-06-22
7853,2,266,0,False,False,19-06-22
7854,1,466,0,False,False,02-06-22
7855,1,80,0,False,False,06-06-22
7856,1,490,0,False,False,10-06-22
7857,1,232,0,False,False,06-06-22
7858,2,61,0,False,False,28-06-22
7859,5,537,0,False,False,06-06-22
7860,1,197,0,False,False,16-06-22
7861,2,464,0,False,False,22-06-22
7862,2,447,0,False,False,17-06-22
7863,1,164,0,False,False,03-06-22
7864,1,184,0,False,False,30-06-22
7865,1,127,0,False,False,18-06-22
7866,2,373,0,False,False,04-06-22
7867,1,42,0,False,False,18-06-22
7868,6,132,0,False,False,05-06-22
7869,2,579,0,False,False,11-06-22
7870,1,180,0,False,False,26-06-22
7871,1,159,0,False,False,17-06-22
7872,6,66,0,False,False,01-06-22
7873,1,239,0,False,False,08-06-22
7874,1,95,0,False,False,30-06-22
7875,1,156,0,False,False,06-06-22
7876,1,89,0,False,False,05-06-22
7877,1,174,0,False,False,22-06-22
7878,3,59,0,False,False,24-06-22
7879,4,193,0,False,False,27-06-22
7880,1,215,0,False,False,03-06-22
7881,1,563,0,False,True,29-06-22
7882,1,273,0,False,False,06-06-22
7883,1,258,0,False,False,27-06-22
7884,1,223,0,False,False,19-06-22
7885,1,76,0,False,False,11-06-22
7886,2,920,0,False,False,17-06-22
7887,2,152,0,False,False,27-06-22
7888,1,130,0,False,False,30-06-22
7889,1,21,0,False,False,16-06-22
7890,1,118,0,False,False,07-06-22
7891,2,113,0,False,False,10-06-22
7892,2,369,0,False,False,08-06-22
7893,1,122,0,False,False,17-06-22
7894,1,445,0,False,False,28-06-22
7895,2,47,0,False,False,09-06-22
7896,2,425,0,False,False,27-06-22
7897,4,142,0,False,False,18-06-22
7898,6,317,0,False,False,07-06-22
7899,1,184,0,False,False,21-06-22
7900,1,354,0,False,False,26-06-22
7901,3,82,0,False,False,01-06-22
7902,3,105,0,False,False,03-06-22
7903,1,83,0,False,False,23-06-22
7904,2,209,0,False,False,13-06-22
7905,2,53,0,False,False,01-06-22
7906,2,210,0,False,False,25-06-22
7907,2,381,0,False,False,08-06-22
7908,1,112,0,False,False,23-06-22
7909,1,278,0,False,False,28-06-22
7910,3,183,0,False,False,29-06-22
7911,1,389,0,False,False,18-06-22
7912,1,69,0,False,False,03-06-22
7913,1,24,0,False,False,08-06-22
7914,2,143,0,False,False,30-06-22
7915,1,302,0,False,False,12-06-22
7916,1,68,0,False,False,10-06-22
7917,5,183,0,False,False,25-06-22
7918,1,49,0,False,False,16-06-22
7919,2,148,0,False,False,13-06-22
7920,1,481,0,False,False,21-06-22
7921,1,45,0,False,False,02-06-22
7922,4,121,0,False,False,24-06-22
7923,1,180,0,False,False,15-06-22
7924,5,283,0,False,False,03-06-22
7925,1,312,0,False,False,20-06-22
7926,1,147,0,False,False,14-06-22
7927,4,178,0,False,False,11-06-22
7928,2,154,0,False,False,22-06-22
7929,3,326,0,False,False,10-06-22
7930,2,362,0,False,False,05-06-22
7931,3,72,0,False,False,10-06-22
7932,4,121,0,False,False,12-06-22
7933,1,1068,0,False,True,25-06-22
7934,2,101,0,False,False,02-06-22
7935,2,210,0,False,False,05-06-22
7936,2,163,0,False,False,20-06-22
7937,4,306,0,False,False,14-06-22
7938,2,313,0,False,False,11-06-22
7939,4,94,0,False,False,09-06-22
7940,2,658,0,False,False,16-06-22
7941,2,250,0,False,False,04-06-22
7942,3,493,0,False,False,25-06-22
7943,2,23,0,False,False,07-06-22
7944,3,562,0,False,False,07-06-22
7945,12,490,0,False,False,22-06-22
7946,4,140,0,False,False,11-06-22
7947,1,302,0,False,False,17-06-22
7948,2,46,0,False,False,19-06-22
7949,8,149,0,False,False,02-06-22
7950,1,88,0,False,False,21-06-22
7951,3,118,0,False,False,29-06-22
7952,3,230,0,False,True,10-06-22
7953,3,426,0,False,False,05-06-22
7954,6,403,0,False,False,18-06-22
7955,1,169,0,False,False,07-06-22
7956,4,123,0,False,False,16-06-22
7957,7,221,0,False,False,26-06-22
7958,1,169,0,False,False,13-06-22
7959,2,102,0,False,False,30-06-22
7960,2,214,0,False,False,20-06-22
7961,4,572,0,False,False,29-06-22
7962,1,147,0,False,False,01-06-22
7963,3,124,0,False,False,11-06-22
7964,11,105,0,False,False,16-06-22
7965,2,171,0,False,False,19-06-22
7966,1,498,0,False,False,19-06-22
7967,2,50,0,False,False,07-06-22
7968,3,31,0,False,False,12-06-22
7969,2,266,0,False,False,13-06-22
7970,2,163,0,False,False,17-06-22
7971,2,304,0,False,False,09-06-22
7972,2,469,0,False,False,03-06-22
7973,3,45,0,False,False,03-06-22
7974,2,249,0,False,False,09-06-22
7975,8,85,0,False,False,09-06-22
7976,3,79,0,False,False,21-06-22
7977,3,70,0,False,False,22-06-22
7978,3,758,0,False,False,08-06-22
7979,2,466,0,False,False,27-06-22
7980,2,200,0,False,False,20-06-22
7981,2,87,0,False,False,10-06-22
7982,3,966,0,False,False,14-06-22
7983,2,747,0,False,True,26-06-22
7984,2,430,0,False,False,14-06-22
7985,5,241,0,False,False,15-06-22
7986,1,147,0,False,False,10-06-22
7987,2,131,0,False,False,10-06-22
7988,1,541,0,False,False,08-06-22
7989,4,281,0,False,False,08-06-22
7990,1,158,0,False,False,06-06-22
7991,3,201,0,False,False,19-06-22
7992,3,56,0,False,False,03-06-22
7993,3,91,0,False,False,25-06-22
7994,9,187,0,False,False,13-06-22
7995,4,409,0,False,False,22-06-22
7996,3,269,0,False,False,12-06-22
7997,2,221,0,False,False,21-06-22
7998,3,255,0,False,False,25-06-22
7999,4,71,0,False,False,28-06-22
8000,3,184,0,False,False,15-06-22
8001,2,67,0,False,False,07-06-22
8002,2,276,0,False,False,22-06-22
8003,5,41,0,False,False,01-06-22
8004,2,145,0,False,False,03-06-22
8005,2,424,0,False,False,03-06-22
8006,2,612,0,False,False,22-06-22
8007,7,282,0,False,False,28-06-22
8008,1,198,0,False,False,16-06-22
8009,2,76,0,False,False,01-06-22
8010,2,102,0,False,False,11-06-22
8011,9,60,0,False,False,10-06-22
8012,4,252,0,False,False,30-06-22
8013,2,23,0,False,False,21-06-22
8014,5,555,0,False,True,01-06-22
8015,3,200,0,False,False,19-06-22
8016,6,1330,0,False,False,02-06-22
8017,3,157,0,False,False,27-06-22
8018,2,218,0,False,False,25-06-22
8019,8,548,0,False,False,13-06-22
8020,4,176,0,False,False,13-06-22
8021,2,335,0,False,False,08-06-22
8022,2,142,0,False,False,04-06-22
8023,1,267,0,False,False,27-06-22
8024,1,86,0,False,False,29-06-22
8025,4,129,0,False,False,10-06-22
8026,5,322,0,False,False,26-06-22
8027,3,111,0,False,False,17-06-22
8028,2,106,0,False,False,02-06-22
8029,1,136,0,False,False,18-06-22
8030,2,228,0,False,False,15-06-22
8031,1,71,0,False,False,04-06-22
8032,32,29,0,False,False,26-06-22
8033,5,150,0,False,False,22-06-22
8034,5,252,0,False,False,27-06-22
8035,1,518,0,False,False,29-06-22
8036,1,42,0,False,False,27-06-22
8037,3,140,0,False,False,27-06-22
8038,2,144,0,False,False,06-06-22
8039,2,303,0,False,False,21-06-22
8040,1,171,0,False,False,16-06-22
8041,5,132,0,False,False,17-06-22
8042,1,288,0,False,False,25-06-22
8043,3,73,0,False,False,04-06-22
8044,4,230,0,False,False,01-06-22
8045,5,685,0,False,False,30-06-22
8046,1,82,0,False,False,04-06-22
8047,3,345,0,False,False,07-06-22
8048,5,75,0,False,False,13-06-22
8049,2,223,0,False,False,01-06-22
8050,3,479,0,False,False,15-06-22
8051,5,156,0,False,False,17-06-22
8052,3,80,0,False,False,05-06-22
8053,5,204,0,False,False,07-06-22
8054,3,360,0,False,False,21-06-22
8055,1,126,0,False,False,11-06-22
8056,4,148,0,False,False,01-06-22
8057,10,267,0,False,False,15-06-22
8058,1,290,0,False,False,01-06-22
8059,4,136,0,False,False,26-06-22
8060,6,127,0,False,False,19-06-22
8061,8,56,0,False,False,23-06-22
8062,4,777,0,False,True,06-06-22
8063,2,32,0,False,False,16-06-22
8064,1,235,0,False,False,07-06-22
8065,1,91,0,False,False,15-06-22
8066,1,198,0,False,False,24-06-22
8067,2,164,0,False,False,21-06-22
8068,4,98,0,False,False,28-06-22
8069,3,92,0,False,False,26-06-22
8070,1,53,0,False,False,22-06-22
8071,4,349,0,False,False,26-06-22
8072,1,178,0,False,False,26-06-22
8073,2,532,0,False,False,22-06-22
8074,4,164,0,False,False,08-06-22
8075,6,35,0,False,False,02-06-22
8076,20,20,0,False,False,05-06-22
8077,2,154,0,False,False,13-06-22
8078,1,930,0,False,False,02-06-22
8079,3,392,0,False,False,29-06-22
8080,2,213,0,False,False,24-06-22
8081,1,18,0,False,False,08-06-22
8082,3,393,0,False,False,01-06-22
8083,2,746,0,False,False,14-06-22
8084,6,351,0,False,False,20-06-22
8085,2,174,0,False,False,29-06-22
8086,3,142,0,False,False,08-06-22
8087,8,229,0,False,False,28-06-22
8088,8,261,0,False,False,12-06-22
8089,2,289,0,False,False,30-06-22
8090,15,227,0,False,False,29-06-22
8091,2,115,0,False,False,12-06-22
8092,2,178,0,False,False,16-06-22
8093,2,41,0,False,False,02-06-22
8094,2,154,0,False,False,12-06-22
8095,4,100,0,False,False,11-06-22
8096,7,61,0,False,False,09-06-22
8097,16,181,0,False,False,02-06-22
8098,2,205,0,False,False,20-06-22
8099,8,468,0,False,False,21-06-22
8100,3,358,0,False,False,16-06-22
8101,11,442,0,False,False,09-06-22
8102,3,1576,0,False,False,08-06-22
8103,6,83,0,False,False,12-06-22
8104,3,134,0,False,False,11-06-22
8105,8,28,0,False,False,27-06-22
8106,5,92,0,False,False,16-06-22
8107,4,217,0,False,False,25-06-22
8108,8,134,0,False,False,06-06-22
8109,2,222,0,False,False,08-06-22
8110,7,179,0,False,False,16-06-22
8111,3,110,0,False,False,26-06-22
8112,2,444,0,False,True,26-06-22
8113,2,548,0,False,False,17-06-22
8114,13,16,0,False,False,05-06-22
8115,3,213,0,False,False,03-06-22
8116,9,402,0,False,False,08-06-22
8117,3,312,0,False,False,13-06-22
8118,2,280,0,False,False,10-06-22
8119,3,689,0,False,False,08-06-22
8120,4,716,0,False,False,26-06-22
8121,12,43,0,False,False,26-06-22
8122,10,39,0,False,False,25-06-22
8123,4,90,0,False,False,19-06-22
8124,4,194,0,False,False,19-06-22
8125,4,984,0,False,False,16-06-22
8126,9,153,0,False,False,29-06-22
8127,4,59,0,False,False,27-06-22
8128,8,20,0,False,False,14-06-22
8129,6,359,0,False,False,25-06-22
8130,6,605,0,False,True,15-06-22
8131,3,180,0,False,False,01-06-22
8132,4,30,0,False,False,14-06-22
8133,14,94,0,False,False,10-06-22
8134,3,232,0,False,False,14-06-22
8135,4,432,0,False,True,25-06-22
8136,6,152,0,False,False,01-06-22
8137,7,104,0,False,False,06-06-22
8138,5,154,0,False,False,28-06-22
8139,10,70,0,False,False,29-06-22
8140,2,48,0,False,False,29-06-22
8141,3,201,0,False,False,10-06-22
8142,5,182,0,False,False,01-06-22
8143,3,150,0,False,False,18-06-22
8144,2,209,0,False,False,20-06-22
8145,5,86,0,False,False,08-06-22
8146,10,67,0,False,False,25-06-22
8147,5,197,0,False,False,05-06-22
8148,1,87,0,False,False,19-06-22
8149,4,75,0,False,False,25-06-22
8150,3,450,0,False,False,09-06-22
8151,1,174,0,False,False,23-06-22
8152,1,180,0,False,False,23-06-22
8153,8,20,0,False,False,27-06-22
8154,1,179,0,False,False,08-06-22
8155,1,73,0,False,False,20-06-22
8156,1,55,0,False,False,17-06-22
8157,1,222,0,False,False,08-06-22
8158,1,267,0,False,False,18-06-22
8159,2,69,0,False,False,01-06-22
8160,4,200,0,False,False,23-06-22
8161,1,63,0,False,False,30-06-22
8162,3,332,0,False,False,15-06-22
8163,1,542,0,False,False,17-06-22
8164,1,301,0,False,False,19-06-22
8165,1,207,0,False,False,15-06-22
8166,3,115,0,False,False,23-06-22
8167,1,159,0,False,False,13-06-22
8168,1,117,0,False,False,22-06-22
8169,4,159,0,False,False,23-06-22
8170,2,238,0,False,False,08-06-22
8171,1,161,0,False,False,26-06-22
8172,3,1173,0,False,True,25-06-22
8173,1,206,0,False,False,09-06-22
8174,1,438,0,False,False,14-06-22
8175,1,250,0,False,False,18-06-22
8176,1,46,0,False,False,06-06-22
8177,2,147,0,False,False,18-06-22
8178,1,275,0,False,False,28-06-22
8179,7,26,0,False,False,29-06-22
8180,2,963,0,False,True,02-06-22
8181,1,202,0,False,False,04-06-22
8182,4,50,0,False,False,19-06-22
8183,2,236,0,False,False,24-06-22
8184,1,272,0,False,False,22-06-22
8185,1,112,0,False,False,20-06-22
8186,5,384,0,False,False,19-06-22
8187,1,361,0,False,False,21-06-22
8188,1,49,0,False,False,22-06-22
8189,1,953,0,False,False,28-06-22
8190,2,148,0,False,False,26-06-22
8191,1,233,0,False,False,16-06-22
8192,1,409,0,False,False,17-06-22
8193,1,194,0,False,False,10-06-22
8194,1,103,0,False,False,13-06-22
8195,1,579,0,False,False,05-06-22
8196,3,956,0,False,True,26-06-22
8197,4,183,0,False,False,25-06-22
8198,1,117,0,False,False,25-06-22
8199,1,175,0,False,False,06-06-22
8200,1,186,0,False,False,20-06-22
8201,1,23,0,False,False,01-06-22
8202,1,256,0,False,False,11-06-22
8203,1,68,0,False,False,01-06-22
8204,1,157,0,False,False,14-06-22
8205,1,132,0,False,False,30-06-22
8206,1,131,0,False,False,15-06-22
8207,1,43,0,False,False,25-06-22
8208,1,479,0,False,False,01-06-22
8209,1,363,0,False,False,19-06-22
8210,1,56,0,False,False,01-06-22
8211,1,201,0,False,False,08-06-22
8212,1,517,0,False,False,29-06-22
8213,1,447,0,False,False,13-06-22
8214,3,342,0,False,False,16-06-22
8215,1,135,0,False,False,29-06-22
8216,2,119,0,False,False,01-06-22
8217,1,22,0,False,False,27-06-22
8218,1,150,0,False,False,20-06-22
8219,1,110,0,False,False,25-06-22
8220,1,166,0,False,False,28-06-22
8221,13,65,0,False,False,17-06-22
8222,13,404,0,False,False,12-06-22
8223,1,280,0,False,False,15-06-22
8224,1,157,0,False,False,15-06-22
8225,3,170,0,False,False,20-06-22
8226,1,80,0,False,False,25-06-22
8227,1,164,0,False,False,06-06-22
8228,1,34,0,False,False,03-06-22
8229,1,258,0,False,False,26-06-22
8230,1,291,0,False,False,11-06-22
8231,4,126,0,False,False,04-06-22
8232,2,88,0,False,False,30-06-22
8233,3,941,0,False,True,03-06-22
8234,2,349,0,False,False,16-06-22
8235,1,131,0,False,False,21-06-22
8236,1,384,0,False,False,19-06-22
8237,1,440,0,False,False,12-06-22
8238,1,143,0,False,False,17-06-22
8239,1,284,0,False,False,18-06-22
8240,3,161,0,False,False,13-06-22
8241,4,123,0,False,False,28-06-22
8242,1,771,0,False,False,14-06-22
8243,2,103,0,False,False,13-06-22
8244,5,132,0,False,False,06-06-22
8245,1,235,0,False,False,15-06-22
8246,7,1025,0,False,True,28-06-22
8247,2,45,0,False,False,29-06-22
8248,3,21,0,False,False,10-06-22
8249,1,536,0,False,False,03-06-22
8250,3,243,0,False,False,21-06-22
8251,5,131,0,False,False,22-06-22
8252,1,316,0,False,False,27-06-22
8253,2,192,0,False,False,01-06-22
8254,1,145,0,False,False,22-06-22
8255,2,288,0,False,False,21-06-22
8256,2,569,0,False,False,03-06-22
8257,1,23,0,False,False,09-06-22
8258,3,406,0,False,False,18-06-22
8259,6,106,0,False,False,25-06-22
8260,3,393,0,False,False,11-06-22
8261,3,171,0,False,False,07-06-22
8262,1,116,0,False,False,25-06-22
8263,1,25,0,False,False,10-06-22
8264,2,118,0,False,False,13-06-22
8265,1,75,0,False,False,04-06-22
8266,1,54,0,False,False,26-06-22
8267,1,235,0,False,False,11-06-22
8268,4,404,0,False,False,30-06-22
8269,2,179,0,False,False,20-06-22
8270,1,126,0,False,False,03-06-22
8271,1,102,0,False,False,17-06-22
8272,4,110,0,False,False,08-06-22
8273,1,227,0,False,False,26-06-22
8274,5,123,0,False,False,13-06-22
8275,2,194,0,False,False,11-06-22
8276,1,992,0,False,True,16-06-22
8277,3,100,0,False,False,11-06-22
8278,1,303,0,False,False,18-06-22
8279,2,732,0,False,True,22-06-22
8280,1,366,0,False,False,23-06-22
8281,1,228,0,False,False,19-06-22
8282,1,14,0,False,False,07-06-22
8283,1,193,0,False,False,19-06-22
8284,1,409,0,False,False,05-06-22
8285,2,220,0,False,False,19-06-22
8286,2,231,0,False,False,07-06-22
8287,2,242,0,False,False,04-06-22
8288,2,216,0,False,False,23-06-22
8289,4,119,0,False,False,23-06-22
8290,5,41,0,False,False,17-06-22
8291,3,495,0,False,False,18-06-22
8292,6,128,0,False,False,28-06-22
8293,1,185,0,False,False,01-06-22
8294,2,722,0,False,False,02-06-22
8295,5,240,0,False,False,24-06-22
8296,1,455,0,False,False,12-06-22
8297,2,138,0,False,False,17-06-22
8298,3,361,0,False,False,08-06-22
8299,2,418,0,False,False,09-06-22
8300,1,208,0,False,False,10-06-22
8301,26,177,0,False,False,21-06-22
8302,1,249,0,False,False,22-06-22
8303,15,84,0,False,False,08-06-22
8304,1,338,0,False,False,05-06-22
8305,1,299,0,False,False,27-06-22
8306,3,284,0,False,False,10-06-22
8307,2,282,0,False,False,04-06-22
8308,3,435,0,False,False,07-06-22
8309,2,120,0,False,False,24-06-22
8310,1,825,0,False,False,05-06-22
8311,2,51,0,False,False,06-06-22
8312,2,253,0,False,False,19-06-22
8313,1,259,0,False,False,20-06-22
8314,2,237,0,False,False,04-06-22
8315,3,1045,0,False,True,13-06-22
8316,2,110,0,False,False,27-06-22
8317,5,188,0,False,False,13-06-22
8318,1,320,0,False,False,06-06-22
8319,12,231,0,False,False,14-06-22
8320,1,170,0,False,False,08-06-22
8321,1,58,0,False,False,15-06-22
8322,1,615,0,False,False,02-06-22
8323,5,676,0,False,False,01-06-22
8324,3,165,0,False,False,09-06-22
8325,4,192,0,False,False,01-06-22
8326,2,258,0,False,False,28-06-22
8327,1,319,0,False,False,26-06-22
8328,1,860,0,False,False,10-06-22
8329,2,680,0,False,False,25-06-22
8330,2,165,0,False,False,12-06-22
8331,2,356,0,False,False,25-06-22
8332,2,235,0,False,False,17-06-22
8333,3,173,0,False,False,05-06-22
8334,2,294,0,False,False,28-06-22
8335,1,216,0,False,False,02-06-22
8336,1,177,0,False,False,10-06-22
8337,1,220,0,False,False,07-06-22
8338,2,641,0,False,False,08-06-22
8339,28,633,0,False,False,27-06-22
8340,1,94,0,False,False,17-06-22
8341,32,35,0,False,False,19-06-22
8342,1,828,0,False,False,06-06-22
8343,1,35,0,False,False,23-06-22
8344,1,263,0,False,False,17-06-22
8345,1,143,0,False,False,25-06-22
8346,12,108,0,False,False,08-06-22
8347,7,164,0,False,False,08-06-22
8348,1,245,0,False,False,04-06-22
8349,5,43,0,False,False,04-06-22
8350,1,768,0,False,True,19-06-22
8351,2,327,0,False,False,30-06-22
8352,3,215,0,False,False,27-06-22
8353,1,200,0,False,False,11-06-22
8354,1,320,0,False,False,06-06-22
8355,1,801,0,False,True,09-06-22
8356,5,31,0,False,False,29-06-22
8357,3,114,0,False,False,30-06-22
8358,7,236,0,False,False,25-06-22
8359,2,201,0,False,False,17-06-22
8360,2,482,0,False,True,16-06-22
8361,3,133,0,False,False,17-06-22
8362,2,2456,0,False,True,08-06-22
8363,5,171,0,False,False,11-06-22
8364,1,443,0,False,False,23-06-22
8365,6,263,0,False,False,11-06-22
8366,18,94,0,False,False,25-06-22
8367,1,59,0,False,False,09-06-22
8368,7,111,0,False,False,23-06-22
8369,3,72,0,False,False,17-06-22
8370,4,199,0,False,False,20-06-22
8371,6,589,0,False,False,01-06-22
8372,1,199,0,False,False,02-06-22
8373,3,113,0,False,False,24-06-22
8374,2,179,0,False,False,09-06-22
8375,10,215,0,False,False,13-06-22
8376,2,61,0,False,False,10-06-22
8377,3,107,0,False,False,07-06-22
8378,6,242,0,False,False,25-06-22
8379,1,1340,0,False,False,06-06-22
8380,13,13,0,False,False,17-06-22
8381,1,129,0,False,False,10-06-22
8382,3,50,0,False,False,12-06-22
8383,1,406,0,False,False,26-06-22
8384,1,239,0,False,False,02-06-22
8385,1,178,0,False,False,30-06-22
8386,6,81,0,False,False,09-06-22
8387,1,327,0,False,False,26-06-22
8388,1,604,0,False,False,19-06-22
8389,2,137,0,False,False,28-06-22
8390,1,72,0,False,False,13-06-22
8391,2,246,0,False,False,08-06-22
8392,3,199,0,False,False,02-06-22
8393,1,372,0,False,False,09-06-22
8394,1,167,0,False,False,19-06-22
8395,1,30,0,False,False,27-06-22
8396,1,189,0,False,False,30-06-22
8397,1,277,0,False,False,17-06-22
8398,3,215,0,False,False,07-06-22
8399,3,133,0,False,False,12-06-22
8400,2,183,0,False,False,30-06-22
8401,3,134,0,False,False,30-06-22
8402,5,211,0,False,False,14-06-22
8403,4,80,0,False,False,25-06-22
8404,3,220,0,False,False,15-06-22
8405,2,495,0,False,False,19-06-22
8406,2,157,0,False,False,15-06-22
8407,5,81,0,False,False,02-06-22
8408,7,559,0,False,False,07-06-22
8409,3,441,0,False,False,19-06-22
8410,21,14,0,False,False,26-06-22
8411,5,662,0,False,False,12-06-22
8412,8,76,0,False,False,18-06-22
8413,3,230,0,False,False,28-06-22
8414,2,323,0,False,False,27-06-22
8415,4,117,0,False,False,22-06-22
8416,2,176,0,False,False,19-06-22
8417,6,1259,0,False,True,13-06-22
8418,4,380,0,False,False,02-06-22
8419,2,214,0,False,False,28-06-22
8420,4,136,0,False,False,07-06-22
8421,3,350,0,False,False,17-06-22
8422,5,56,0,False,False,15-06-22
8423,4,131,0,False,False,03-06-22
8424,6,113,0,False,False,07-06-22
8425,2,71,0,False,False,13-06-22
8426,3,137,0,False,False,28-06-22
8427,2,497,0,False,False,30-06-22
8428,5,184,0,False,False,13-06-22
8429,2,276,0,False,False,10-06-22
8430,2,68,0,False,False,11-06-22
8431,18,11,0,False,False,18-06-22
8432,7,313,0,False,False,23-06-22
8433,2,397,0,False,False,03-06-22
8434,2,164,0,False,False,03-06-22
8435,7,1363,0,False,True,08-06-22
8436,2,816,0,False,False,03-06-22
8437,6,1030,0,False,False,27-06-22
8438,10,266,0,False,False,25-06-22
8439,12,56,0,False,False,16-06-22
8440,8,143,0,False,False,19-06-22
8441,2,229,0,False,False,09-06-22
8442,2,342,0,False,False,01-06-22
8443,2,340,0,False,False,27-06-22
8444,2,59,0,False,False,02-06-22
8445,8,72,0,False,False,11-06-22
8446,3,599,0,False,False,23-06-22
8447,8,77,0,False,False,04-06-22
8448,2,157,0,False,False,24-06-22
8449,7,199,0,False,False,02-06-22
8450,2,187,0,False,False,01-06-22
8451,8,239,0,False,False,27-06-22
8452,5,246,0,False,False,08-06-22
8453,5,238,0,False,False,01-06-22
8454,7,118,0,False,False,12-06-22
8455,21,254,0,False,False,21-06-22
8456,7,281,0,False,False,13-06-22
8457,2,94,0,False,False,03-06-22
8458,2,269,0,False,False,20-06-22
8459,9,203,0,False,False,28-06-22
8460,6,140,0,False,False,15-06-22
8461,2,148,0,False,False,05-06-22
8462,1,583,0,False,False,04-06-22
8463,2,172,0,False,False,05-06-22
8464,5,60,0,False,False,17-06-22
8465,6,70,0,False,False,20-06-22
8466,6,68,0,False,False,20-06-22
8467,3,267,0,False,False,14-06-22
8468,4,88,0,False,False,23-06-22
8469,20,19,0,False,False,05-06-22
8470,6,490,0,False,False,16-06-22
8471,14,604,0,False,False,10-06-22
8472,3,290,0,False,False,10-06-22
8473,3,78,0,False,False,05-06-22
8474,6,88,0,False,False,29-06-22
8475,4,113,0,False,False,04-06-22
8476,1,550,0,False,False,15-06-22
8477,1,52,0,False,False,30-06-22
8478,3,197,0,False,False,07-06-22
8479,3,235,0,False,False,20-06-22
8480,6,159,0,False,False,20-06-22
8481,11,120,0,False,False,16-06-22
8482,2,1516,0,False,False,19-06-22
8483,19,28,0,False,False,18-06-22
8484,7,87,0,False,False,28-06-22
8485,7,151,0,False,False,04-06-22
8486,1,226,0,False,False,13-06-22
8487,11,113,0,False,False,02-06-22
8488,1,281,0,False,False,13-06-22
8489,4,1336,0,False,True,25-06-22
8490,14,173,0,False,False,06-06-22
8491,11,83,0,False,False,07-06-22
8492,6,180,0,False,False,01-06-22
8493,1,457,0,False,False,06-06-22
8494,1,25,0,False,False,21-06-22
8495,8,145,0,False,False,11-06-22
8496,1,622,0,False,False,29-06-22
8497,1,89,0,False,False,24-06-22
8498,6,99,0,False,False,28-06-22
8499,1,71,0,False,False,24-06-22
8500,1,407,0,False,False,21-06-22
8501,1,250,0,False,False,13-06-22
8502,1,633,0,False,True,27-06-22
8503,3,111,0,False,False,15-06-22
8504,2,462,0,False,False,12-06-22
8505,4,28,0,False,False,10-06-22
8506,1,1138,0,False,False,25-06-22
8507,2,107,0,False,False,20-06-22
8508,2,135,0,False,False,29-06-22
8509,3,96,0,False,False,18-06-22
8510,2,131,0,False,False,29-06-22
8511,2,46,0,False,False,11-06-22
8512,2,267,0,False,False,22-06-22
8513,3,213,0,False,False,07-06-22
8514,1,1242,0,False,True,12-06-22
8515,3,109,0,False,False,12-06-22
8516,3,75,0,False,False,22-06-22
8517,4,129,0,False,False,07-06-22
8518,3,89,0,False,False,01-06-22
8519,4,103,0,False,False,10-06-22
8520,3,105,0,False,False,12-06-22
8521,5,71,0,False,False,11-06-22
8522,2,406,0,False,False,30-06-22
8523,2,66,0,False,False,03-06-22
8524,2,38,0,False,False,29-06-22
8525,2,166,0,False,False,18-06-22
8526,2,67,0,False,False,04-06-22
8527,4,121,0,False,False,19-06-22
8528,15,524,0,False,True,03-06-22
8529,4,1141,0,False,True,22-06-22
8530,5,125,0,False,False,20-06-22
8531,1,18,0,False,False,19-06-22
8532,1,355,0,False,False,15-06-22
8533,1,237,0,False,False,13-06-22
8534,1,299,0,False,False,18-06-22
8535,1,578,0,False,True,11-06-22
8536,1,109,0,False,False,28-06-22
8537,2,142,0,False,False,19-06-22
8538,1,102,0,False,False,26-06-22
8539,1,233,0,False,False,22-06-22
8540,2,194,0,False,False,29-06-22
8541,1,365,0,False,False,18-06-22
8542,2,984,0,False,True,01-06-22
8543,8,16,0,False,False,06-06-22
8544,1,105,0,False,False,01-06-22
8545,1,215,0,False,False,19-06-22
8546,10,148,0,False,False,25-06-22
8547,1,386,0,False,False,24-06-22
8548,4,91,0,False,False,17-06-22
8549,1,98,0,False,False,19-06-22
8550,2,193,0,False,False,04-06-22
8551,1,132,0,False,False,20-06-22
8552,1,279,0,False,False,28-06-22
8553,9,109,0,False,False,30-06-22
8554,1,1045,0,False,False,23-06-22
8555,1,361,0,False,False,05-06-22
8556,1,204,0,False,False,23-06-22
8557,1,83,0,False,False,27-06-22
8558,1,105,0,False,False,02-06-22
8559,10,73,0,False,False,09-06-22
8560,8,77,0,False,False,12-06-22
8561,1,29,0,False,False,10-06-22
8562,1,355,0,False,False,15-06-22
8563,1,153,0,False,False,21-06-22
8564,1,87,0,False,False,11-06-22
8565,6,178,0,False,False,23-06-22
8566,1,174,0,False,False,28-06-22
8567,1,605,0,False,False,03-06-22
8568,1,638,0,False,True,30-06-22
8569,1,89,0,False,False,29-06-22
8570,2,121,0,False,False,23-06-22
8571,1,216,0,False,False,18-06-22
8572,2,83,0,False,False,17-06-22
8573,9,317,0,False,False,15-06-22
8574,1,184,0,False,False,21-06-22
8575,1,161,0,False,False,13-06-22
8576,1,301,0,False,False,27-06-22
8577,1,276,0,False,False,21-06-22
8578,1,182,0,False,False,08-06-22
8579,2,139,0,False,False,18-06-22
8580,3,87,0,False,False,05-06-22
8581,1,377,0,False,False,01-06-22
8582,1,211,0,False,False,13-06-22
8583,4,357,0,False,False,08-06-22
8584,2,119,0,False,False,04-06-22
